Pergunta,BLEU RAG Gemma Distiluse,ROUGE RAG Gemma Distiluse,METEOR RAG Gemma Distiluse,BLEU RAG Mistral Distiluse,ROUGE RAG Mistral Distiluse,METEOR RAG Mistral Distiluse,BLEU RAG Llama Distiluse,ROUGE RAG Llama Distiluse,METEOR RAG Llama Distiluse,BLEU RAG Gemma MiniLM,ROUGE RAG Gemma MiniLM,METEOR RAG Gemma MiniLM,BLEU RAG Mistral MiniLM,ROUGE RAG Mistral MiniLM,METEOR RAG Mistral MiniLM,BLEU FT Llama,ROUGE FT Llama,METEOR FT Llama,BLEU FT Gemma,ROUGE FT Gemma,METEOR FT Gemma,BLEU FT Mistral,ROUGE FT Mistral,METEOR FT Mistral,Answer relevancy RAG Gemma Distiluse,Faithfulness RAG Gemma Distiluse,Contextual precision RAG Gemma Distiluse,Contextual recall RAG Gemma Distiluse,Contextual relevancy RAG Gemma Distiluse,Answer relevancy RAG Llama Distiluse,Faithfulness RAG Llama Distiluse,Contextual precision RAG Llama Distiluse,Contextual recall RAG Llama Distiluse,Contextual relevancy RAG Llama Distiluse,Answer relevancy RAG Mistral Distiluse,Faithfulness RAG Mistral Distiluse,Contextual precision RAG Mistral Distiluse,Contextual recall RAG Mistral Distiluse,Contextual relevancy RAG Mistral Distiluse,BLEU RAG Llama MiniLM,ROUGE RAG Llama MiniLM,METEOR RAG Llama MiniLM,Answer relevancy RAG Mistral MiniLM,Faithfulness RAG Mistral MiniLM,Contextual precision RAG Mistral MiniLM,Contextual recall RAG Mistral MiniLM,Contextual relevancy RAG Mistral MiniLM,Answer relevancy RAG Llama MiniLM,Faithfulness RAG Llama MiniLM,Contextual precision RAG Llama MiniLM,Contextual recall RAG Llama MiniLM,Contextual relevancy RAG Llama MiniLM,Answer relevancy RAG Gemma MiniLM,Faithfulness RAG Gemma MiniLM,Contextual precision RAG Gemma MiniLM,Contextual recall RAG Gemma MiniLM,Contextual relevancy RAG Gemma MiniLM
Quais tipos de atividades de extensão podem ser creditadas nos cursos de graduação da UnB?,0.6779426887182924,0.8222222222222223,0.968328240508798,0.1724338720191745,0.5147058823529412,0.6267618345516105,0.0311277095374143,0.1818181818181818,0.307127443122264,0.3269341715349131,0.7865168539325842,0.8036931127625696,0.7573452751313184,0.8433734939759038,0.9363198016878292,0.0,0.3478260869565217,0.292944525876649,0.1373805722001956,0.3548387096774194,0.2706961759350049,0.811398889714313,0.9295774647887324,0.8750401327054795,1.0,1.0,1.0,1.0,1.0,0.5555555555555556,1.0,1.0,1.0,0.1666666666666666,1.0,1.0,1.0,1.0,0.1666666666666666,0.0215449392307636,0.1393034825870646,0.2546809161896203,1.0,1.0,1.0,1.0,1.0,0.9230769230769232,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,1.0,1.0
Como as atividades de extensão são registradas para creditação?,0.7967232840950673,0.8771929824561403,0.9217121771217712,0.1395368085376129,0.3548387096774194,0.6073341434872624,0.033876024962746,0.101063829787234,0.3137368563595502,0.4473379078387176,0.6,0.5819703523474813,0.2295580171824934,0.423728813559322,0.7870370370370371,0.1352221624333046,0.2608695652173913,0.3560787276008225,0.7155772966545577,0.8620689655172414,0.9023941605839416,1.0,1.0,0.9999745973682872,1.0,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,1.0,1.0,1.0,1.0,0.25,0.0506840702859613,0.1025641025641025,0.3600378401439409,0.8,1.0,1.0,1.0,0.5,1.0,0.75,1.0,1.0,0.25,1.0,0.6666666666666666,1.0,1.0,1.0
Qual é o percentual mínimo de carga horária dos cursos de graduação que deve ser dedicado à extensão?,0.0,0.392156862745098,0.4027613412228797,0.19553557776455,0.5074626865671642,0.683607266435986,0.2792668156252094,0.5789473684210527,0.5952,0.0,0.4081632653061225,0.3824115595416044,0.0,0.4444444444444445,0.3893962455606291,0.8747394842931362,0.9787234042553192,0.9584899408774163,0.0,0.358974358974359,0.3582554517133957,1.0,1.0,0.9999530428249436,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,0.3333333333333333,0.2828710038190563,0.6216216216216216,0.686938775510204,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4,1.0,1.0,1.0,1.0,1.0
Os cursos a distância também devem cumprir a exigência de creditação da extensão?,1.0,1.0,0.999968,1.0,1.0,0.999968,0.7083116115647757,0.7868852459016394,0.782936507936508,1.0,1.0,0.999968,1.0,1.0,0.999968,0.4982804510725588,0.6000000000000001,0.6274703557312254,0.5331254949348468,0.7857142857142857,0.7766369047619048,0.4284768277401488,0.6666666666666667,0.5950819672131148,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.25,1.0,1.0,1.0,1.0,0.25,0.523494951842058,0.7073170731707317,0.8109090909090909,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.25,1.0,1.0,1.0,1.0,1.0
Como as disciplinas podem ser organizadas para incluir atividades de extensão?,0.1524074415195911,0.3999999999999999,0.6251406217112664,0.0382909122874507,0.1458966565349544,0.3554484997643609,0.0362856466413199,0.1240310077519379,0.3337603691854705,0.0695553072486233,0.2022471910112359,0.4183041355579748,0.0287170891404141,0.1035294117647058,0.2841268238723158,0.0,0.28125,0.2343948325952669,0.2733177737992419,0.4776119402985074,0.5371395617070356,1.0,1.0,0.9999794989544468,1.0,1.0,1.0,1.0,1.0,0.9090909090909092,0.9090909090909092,1.0,1.0,0.25,0.5454545454545454,0.7,1.0,0.3333333333333333,0.25,0.0,0.0039525691699604,0.0247831474597273,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8571428571428571,1.0,1.0,1.0,1.0,1.0
Estágios podem ser contabilizados como atividades de extensão?,0.6610340330756973,0.8852459016393442,0.9599652777777776,0.4426170559459186,0.8260869565217391,0.6431938431938432,0.0950276894663572,0.2337662337662338,0.3738235294117646,0.6610340330756973,0.8852459016393442,0.9599652777777776,0.4426170559459186,0.8260869565217391,0.6431938431938432,0.0,0.3333333333333333,0.1859504132231405,0.8390623881636138,0.8928571428571429,0.8981602139844312,1.0,1.0,0.9999638310185184,1.0,1.0,1.0,1.0,1.0,0.5,0.8333333333333334,1.0,1.0,0.5,1.0,0.0,1.0,1.0,0.25,0.0350777022209685,0.1595092024539877,0.2608471074380165,1.0,1.0,1.0,1.0,0.0,0.6666666666666666,1.0,1.0,1.0,0.25,1.0,1.0,1.0,1.0,1.0
Quem acompanha a implementação da creditação das atividades de extensão na UnB?,0.1333045094117443,0.4583333333333333,0.550179211469534,0.435277137794151,0.6956521739130436,0.9136988128584766,0.1081906974319782,0.2622950819672131,0.4282069970845482,0.5417283385855969,0.761904761904762,0.9445670159955872,0.435277137794151,0.6956521739130436,0.9136988128584766,1.0,1.0,0.9998177842565598,0.092797710679756,0.339622641509434,0.4769230769230769,1.0,1.0,0.9998177842565598,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,0.3333333333333333,0.435277137794151,0.6956521739130436,0.9136988128584766,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,1.0
É possível aproveitar créditos de extensão cursados em outro curso da UnB?,0.2858234714815031,0.4888888888888889,0.732023558368495,0.3954076276377509,0.65,0.9136988128584766,0.0402987968866621,0.0878378378378378,0.3312620447694817,0.1542205435358781,0.3055555555555555,0.640096618357488,0.0,0.2153846153846154,0.4680790960451977,0.2404817938984654,0.4878048780487805,0.7401315789473685,0.0863580004721317,0.2916666666666667,0.4445213607594936,1.0,1.0,0.9998177842565598,1.0,1.0,1.0,1.0,1.0,1.0,0.5714285714285714,1.0,1.0,0.6,1.0,1.0,1.0,1.0,0.4,0.0391522553794253,0.1517241379310344,0.3818030463248363,1.0,0.3333333333333333,1.0,1.0,0.5,1.0,0.3333333333333333,1.0,1.0,0.25,1.0,1.0,1.0,1.0,1.0
Os eventos acadêmicos podem ser creditados como extensão?,1.0,1.0,0.99997722303207,0.7314008570654802,0.8571428571428571,0.968681590283172,0.7301746711682452,0.8571428571428571,0.9720450680272108,1.0,1.0,0.99997722303207,0.7314008570654802,0.8571428571428571,0.968681590283172,0.6394434796422195,0.7368421052631577,0.7040017985611511,0.6445315408910282,0.7636363636363636,0.7492816621233331,0.9025139799587886,0.9666666666666668,0.9640897511267882,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.6,1.0,0.5,1.0,1.0,0.6,0.1558704593200781,0.2926829268292683,0.6044703595724005,1.0,0.5,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.4,1.0,1.0,1.0,1.0,1.0
Existe um prazo para que os cursos adequem seus projetos pedagógicos à exigência de creditação da extensão?,0.3814405901472003,0.5714285714285713,0.8488636363636364,0.3344103532887556,0.4,0.8851606390449439,0.4063636831176549,0.5777777777777778,0.8052671935826353,0.4865950774742615,0.6382978723404256,0.9186422413793104,1.0,1.0,0.9998779296875,0.7912619863720214,0.9032258064516128,0.9305728088336784,1.0,1.0,0.9998779296875,1.0,1.0,0.9998779296875,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,0.6666666666666666,0.1862150373283728,0.3333333333333333,0.5140398550724639,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6,1.0,1.0,1.0,1.0,1.0
Quem resolve casos omissos na regulamentação da creditação das atividades de extensão?,0.3133452390062621,0.4814814814814815,0.5212954747116239,0.4270675809624104,0.7272727272727273,0.8344205570367009,0.2451582833938229,0.4651162790697675,0.5890670747937184,0.3133452390062621,0.4814814814814815,0.5212954747116239,0.4270675809624104,0.7272727272727273,0.8344205570367009,0.8305389167974837,0.9047619047619048,0.9347587719298244,0.5341701392245992,0.7547169811320755,0.9135328339480588,1.0,1.0,0.999898229187869,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,0.25,0.2002292267372119,0.4081632653061224,0.5999528153507392,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,1.0
Os alunos podem contabilizar horas de extensão apenas participando como ouvintes?,0.5997079188357801,0.8979591836734693,0.9130788995425204,0.0,0.4210526315789474,0.4121863799283153,0.2320814921391338,0.5116279069767442,0.7814610471371992,0.5506716057974674,0.8627450980392156,0.9481301939058172,0.4964302504066361,0.7586206896551725,0.9341184176411992,0.363353641549119,0.6666666666666667,0.6194033735943356,0.8979542144404234,0.9130434782608696,0.9467186484730344,1.0,1.0,0.9999271030762502,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,1.0,0.4,1.0,0.0,1.0,1.0,0.25,0.0,0.0483870967741935,0.0706713780918728,0.0,0.5,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
Quais características as atividades de extensão devem ter para serem consideradas curriculares?,0.1390423823579778,0.6415094339622641,0.682110682110682,0.0255674388010546,0.1428571428571428,0.3788305787273894,0.0224733234940713,0.1506276150627615,0.29665271645818,0.1390423823579778,0.6415094339622641,0.682110682110682,0.0181728313034292,0.0996884735202492,0.2901985587787996,0.0,0.1632653061224489,0.3300796812749004,0.0,0.32,0.4000565784200476,0.8120341702859789,0.9090909090909092,0.9160334088974914,1.0,1.0,1.0,1.0,1.0,0.8,1.0,1.0,1.0,0.3333333333333333,0.5714285714285714,0.5,1.0,1.0,0.3333333333333333,0.0178583836039253,0.0849999999999999,0.2419171220400729,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.3333333333333333,0.4,1.0,1.0,1.0,1.0,1.0
Como funciona a creditação das atividades de extensão em disciplinas parcialmente dedicadas à extensão?,0.1584450133726893,0.3037974683544303,0.288135593220339,0.0840857694218818,0.1949152542372881,0.4001331916728259,0.0,0.0062893081761006,0.0435540069686411,0.0474448068474169,0.1240310077519379,0.2577652243483488,0.0949611458817851,0.1904761904761904,0.3526408879073163,0.3212827658893783,0.6249999999999999,0.5018872893258427,0.594814896990033,0.7419354838709676,0.7498331850533807,0.0,0.2040816326530612,0.1509433962264151,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4,0.875,0.8888888888888888,1.0,1.0,0.4,0.034677191485791,0.0929203539823008,0.2170925210821995,1.0,1.0,1.0,1.0,0.5,0.9090909090909092,0.8,1.0,1.0,0.25,1.0,1.0,1.0,1.0,1.0
Quais normativas fundamentam a obrigatoriedade da creditação da extensão na UnB?,0.2317409760268212,0.4251968503937008,0.5788577872020538,0.2019656930938322,0.4654088050314465,0.5776321390454608,0.1163151028046651,0.2297297297297297,0.3816094619666048,0.2627594945188641,0.6172839506172839,0.3949542253083736,0.2936877586006629,0.524390243902439,0.6642465436008342,0.794386116982596,0.8659793814432989,0.961802575107296,0.2932356376919297,0.5116279069767442,0.4763859649122806,1.0,1.0,0.999994863154434,1.0,1.0,1.0,1.0,1.0,0.8571428571428571,0.1666666666666666,1.0,0.3333333333333333,0.3333333333333333,1.0,0.7142857142857143,1.0,0.3333333333333333,0.3333333333333333,0.1161284633106989,0.2265372168284789,0.3939872926116946,1.0,1.0,1.0,1.0,1.0,0.7777777777777778,0.1666666666666666,1.0,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,1.0,1.0
Quantos campi a Universidade de Brasília possui?,0.8055344092731546,0.8387096774193549,0.9368569958847738,0.8055344092731546,0.8387096774193549,0.9368569958847738,0.2223579097970982,0.6190476190476191,0.7640172002553164,0.8055344092731546,0.8387096774193549,0.9368569958847738,0.8055344092731546,0.8387096774193549,0.9368569958847738,0.8492326635760689,0.9285714285714286,0.9467186484730344,0.6710727692164487,0.923076923076923,0.8054958183990442,1.0,1.0,0.9999271030762502,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,0.25,0.1986173557567144,0.5652173913043478,0.7494644916790245,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.25,1.0,1.0,1.0,1.0,1.0
Qual foi o primeiro campus da UnB fora do Plano Piloto?,0.5181212746323438,0.4736842105263158,0.7717433427448376,1.0,1.0,0.9999530428249436,0.7085093139239549,0.8372093023255813,0.9691174864382714,0.5181212746323438,0.4736842105263158,0.7717433427448376,1.0,1.0,0.9999530428249436,0.9132027013286008,0.9444444444444444,0.9541331684188828,0.4285040152108881,0.7878787878787877,0.694288681204569,0.9132027013286008,0.9444444444444444,0.9541331684188828,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,0.5,1.0,0.5,0.3333333333333333,0.6604031021992536,0.8,0.9606535782597712,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,1.0
Quais são as especialidades dos campi da UnB?,0.4426924444116976,0.8253968253968254,0.8202560324696986,0.0,0.4691358024691358,0.4504765166456063,0.0,0.2222222222222222,0.2560975609756097,0.0,0.1538461538461538,0.1903114186851211,0.0,0.2695035460992908,0.3418253643386677,0.8942255541978509,0.9629629629629628,0.9548923076923076,0.6943209557830425,0.7368421052631577,0.8330255162273936,1.0,1.0,0.9999715521165226,1.0,1.0,1.0,1.0,1.0,0.8333333333333334,0.6666666666666666,1.0,0.3333333333333333,0.8,0.75,1.0,1.0,0.3333333333333333,0.8,0.0515183952258484,0.3508771929824561,0.392283950617284,1.0,1.0,1.0,1.0,1.0,0.75,1.0,1.0,0.5,0.7142857142857143,0.3333333333333333,0.5,1.0,1.0,1.0
O que é a Fazenda Água Limpa e qual sua importância para a UnB?,0.2537847001486019,0.4107142857142857,0.6990595611285266,0.2002072022161889,0.3833333333333333,0.6310013717421126,0.0708356794035132,0.1377245508982036,0.3971334552102377,0.5049496570967178,0.676470588235294,0.8864468864468864,0.1911504848750321,0.3285714285714285,0.6370439882697946,0.7712376964833685,0.9361702127659574,0.8824139533339971,1.0,1.0,0.999968,1.0,1.0,0.999968,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.05904497552694,0.1256830601092896,0.3910980392156863,1.0,0.75,1.0,1.0,0.5,1.0,0.75,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0
Qual é o maior campus da UnB?,0.3843225487329443,0.6052631578947368,0.7232470588235295,0.65992516803581,0.7741935483870968,0.8574459876543209,0.5004055806029312,0.6857142857142856,0.8643253155308511,0.3300915239378277,0.5106382978723404,0.4108050987385245,0.65992516803581,0.7741935483870968,0.8574459876543209,1.0,1.0,0.9999847412109376,0.3014132975185886,0.5660377358490567,0.6009615384615385,1.0,1.0,0.9999847412109376,1.0,1.0,1.0,1.0,1.0,1.0,0.75,1.0,1.0,0.3333333333333333,1.0,0.75,1.0,1.0,0.3333333333333333,0.5004055806029312,0.6857142857142856,0.8643253155308511,1.0,1.0,1.0,1.0,1.0,1.0,0.75,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,1.0
O que pode ser encontrado no Campus Darcy Ribeiro?,0.0637745430783339,0.125,0.3328168044077135,0.7352923728444682,0.7999999999999999,0.9013006367700852,0.072107795657587,0.1422594142259414,0.3582866210957523,0.0635325100861415,0.1235521235521235,0.332124877579423,0.7352923728444682,0.7999999999999999,0.9013006367700852,1.0,1.0,0.9999638310185184,0.012518934400697,0.0495867768595041,0.1756226778588138,0.3932925983611421,0.5517241379310345,0.4346935116165885,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.6666666666666666,1.0,1.0,1.0,1.0,0.6666666666666666,0.0,0.1265822784810126,0.2999004814545846,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.6666666666666666,0.3333333333333333,1.0,1.0,1.0,1.0
Quantas pessoas circulam diariamente no Campus Darcy Ribeiro?,0.5401725898595141,0.8148148148148148,0.944608486439195,1.0,1.0,0.999710648148148,0.5401725898595141,0.7586206896551725,0.944608486439195,0.5401725898595141,0.8148148148148148,0.944608486439195,1.0,1.0,0.999710648148148,0.7691605673134586,0.9090909090909092,0.9139118457300276,0.4952330116157305,0.7857142857142858,0.9280792420327304,1.0,1.0,0.999710648148148,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,0.3333333333333333,0.5401725898595141,0.7586206896551725,0.944608486439195,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,1.0
O que representa o Auditório Dois Candangos?,0.2753208609455145,0.6666666666666667,0.6081081081081081,0.4976448079808985,0.8979591836734693,0.9541240318842218,0.404727200247809,0.6511627906976744,0.6647461849891,0.2753208609455145,0.6666666666666667,0.6081081081081081,0.4976448079808985,0.8979591836734693,0.9541240318842218,0.2070316780792396,0.358974358974359,0.3576856274424663,0.7049592608322395,0.9361702127659576,0.973790752184104,1.0,1.0,0.9999271030762502,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,0.3333333333333333,0.404727200247809,0.6511627906976744,0.6647461849891,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,1.0
Quem pode se matricular como aluno especial em disciplinas isoladas?,0.7065029319755745,0.8688524590163933,0.9093233927614768,0.6366029705556496,0.6728971962616823,0.8225137006468036,0.5537686502126636,0.8088235294117647,0.7906183479522846,0.5231625820897394,0.759124087591241,0.8763071122376107,0.8867056754400096,0.9565217391304348,0.9921101132199746,0.6958826001797467,0.8596491228070176,0.8390805060194424,0.3696779414217027,0.4864864864864865,0.6184854572204618,0.6561139288986272,0.736842105263158,0.6537991060155383,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,0.75,1.0,1.0,0.6666666666666666,0.3647907673820911,0.6190476190476191,0.7178666368636591,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7142857142857143,1.0,1.0,1.0,1.0,1.0
Quais documentos são necessários para matricular-se como aluno especial?,0.0583780846002101,0.2666666666666666,0.1936194865780984,0.0489214154518633,0.2647058823529412,0.1519044776119403,0.3499464795397721,0.7661290322580645,0.6913155240681738,0.0635275535290905,0.2818791946308725,0.1938098695540847,0.0,0.2421874999999999,0.2601967141650546,0.0,0.2377622377622377,0.1327901981774264,0.6675873216730007,0.7070707070707071,0.5742831742689161,1.0,1.0,0.9999996030838796,1.0,1.0,1.0,1.0,0.6666666666666666,0.8333333333333334,1.0,1.0,0.3333333333333333,0.7142857142857143,1.0,0.5,1.0,0.3333333333333333,0.7142857142857143,0.4117681245042391,0.6867924528301887,0.6043010595506959,0.8333333333333334,0.0,1.0,0.3333333333333333,0.5,0.8333333333333334,0.4,1.0,1.0,0.2857142857142857,1.0,1.0,1.0,1.0,1.0
Quantas disciplinas um aluno especial pode cursar na UnB?,0.1043165414624401,0.4062499999999999,0.2840096469334529,0.1255995355932104,0.3478260869565217,0.3421636590375587,0.446098482004364,0.7454545454545455,0.8549748756439302,0.1969086196819453,0.4266666666666666,0.3853050626321573,0.1336825512414566,0.2752293577981651,0.4430933079001748,0.2409832068522125,0.3809523809523809,0.264830211920159,0.1671279813459836,0.4637681159420289,0.3458172196214125,1.0,1.0,0.99999451303155,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,0.6666666666666666,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.2102783706012778,0.3902439024390243,0.4216189133208333,1.0,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7142857142857143,1.0,1.0,1.0,1.0,0.6666666666666666
Como é feita a matrícula em disciplinas isoladas?,0.2968177609521205,0.576923076923077,0.4536634325861493,0.3182970443542658,0.5309734513274337,0.7224119815152125,0.0587349509157945,0.2173913043478261,0.3456031434184677,0.2968177609521205,0.576923076923077,0.4536634325861493,0.5356648764995575,0.7472527472527472,0.8990478515625001,0.2764530466295644,0.6122448979591837,0.4581700229760779,0.0,0.3174603174603174,0.2715852795470629,1.0,1.0,0.9999847412109376,1.0,1.0,1.0,1.0,1.0,0.875,1.0,1.0,1.0,0.375,0.75,0.5,1.0,1.0,0.375,0.1140876230747045,0.2432432432432432,0.4728813559322034,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,0.9,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0
Há algum benefício ou vantagem para alunos especiais em termos de identificação ou apoio estudantil?,0.3238536667541632,0.684931506849315,0.6176674702315729,0.1343264889138928,0.4193548387096774,0.5903289734443123,0.0375134038452014,0.1656050955414012,0.3542354235423543,0.3238536667541632,0.684931506849315,0.6176674702315729,0.0,0.2222222222222222,0.2117647058823529,0.3614229547187165,0.6206896551724138,0.5732609323134652,1.0,1.0,0.999992745317102,1.0,1.0,0.999992745317102,1.0,1.0,1.0,1.0,1.0,0.375,0.5,1.0,0.3333333333333333,0.4,0.75,0.6666666666666666,1.0,0.25,0.25,0.0,0.0153846153846153,0.0953389830508474,0.75,0.75,1.0,1.0,0.0,0.75,1.0,1.0,0.25,0.25,1.0,1.0,1.0,1.0,1.0
Há limites para o tempo de permanência do aluno especial na UnB?,0.418403443692153,0.4931506849315069,0.5362389296358141,0.4745290213271959,0.65625,0.8584254535147393,0.2192984103449792,0.4232804232804233,0.6479061916589106,0.294384139737672,0.5135135135135135,0.7498552273378546,0.6677648607012749,0.8316831683168318,0.9568779904306222,0.4298135731593403,0.6197183098591549,0.546192823301961,0.2274595278395332,0.358974358974359,0.415806611623144,1.0,1.0,0.9999921875,1.0,1.0,1.0,1.0,1.0,0.75,0.75,1.0,0.5,0.6666666666666666,1.0,0.75,1.0,1.0,0.6666666666666666,0.5019069214495211,0.7567567567567568,0.9341121495327104,1.0,0.6666666666666666,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.6,1.0,1.0,1.0,1.0,1.0
Os alunos especiais têm que pagar taxas?,0.4366559483391735,0.6185567010309277,0.5096547347227591,0.0,0.1290322580645161,0.065359477124183,0.0,0.1081081081081081,0.1174168297455968,0.4366559483391735,0.6185567010309277,0.5096547347227591,0.0,0.1290322580645161,0.065359477124183,0.0,0.2247191011235955,0.1239669421487603,0.3206255131180879,0.5747126436781609,0.5039723365340649,1.0,1.0,0.999996,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.3333333333333333,0.0,1.0,1.0,1.0,0.6666666666666666,0.0,0.0,0.1052631578947368,0.1167315175097276,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.1666666666666666,1.0,0.75,1.0,1.0,1.0
O que acontece se o aluno especial não cumprir os requisitos da disciplina?,0.7376571353154013,0.9072164948453608,0.9134412013536378,0.5517381564870587,0.7521367521367521,0.7717647141853957,0.4953402727990719,0.7040000000000001,0.6446267799545067,0.6878948796714145,0.8888888888888888,0.9065386230058776,0.5102418759617424,0.7154471544715447,0.8473512537242138,0.1981257601062575,0.3896103896103896,0.3888156569817469,0.367935383978278,0.5185185185185186,0.4874981775769064,1.0,1.0,0.999991570997488,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.25,1.0,1.0,1.0,0.3333333333333333,0.25,0.2224790831982457,0.4422110552763819,0.5652395012882262,1.0,1.0,1.0,1.0,0.5,1.0,0.8,1.0,0.3333333333333333,0.4,1.0,1.0,1.0,1.0,1.0
É possível solicitar trancamento de matrícula sendo aluno especial?,0.6082119331252116,0.8648648648648648,0.9552724699221514,0.7916963878457504,1.0,0.9319727891156462,0.3561099807298961,0.7058823529411765,0.7414084757834758,0.6082119331252116,0.8648648648648648,0.9552724699221514,0.7916963878457504,1.0,0.9319727891156462,0.5974970909115025,0.7647058823529411,0.8444521792938081,1.0,1.0,0.999851851851852,1.0,1.0,0.999851851851852,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.75,0.2535297359185418,0.5957446808510638,0.8101794934841406,1.0,1.0,1.0,1.0,0.5,0.0,0.5,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0
